combo,EA,HSINK,KAPPA,regime,step,J,V,Tmax,converged
26,7.857,4,0.02,NDR-fold,57,6.76667,0.354944,1.60045,1
26,7.857,4,0.02,NDR-fold,58,6.88333,0.353148,1.60771,1
26,7.857,4,0.02,NDR-fold,59,7,0.351382,1.61492,1
27,10.29,4,0.02,NDR-fold,0,0.116667,0.112797,1.00329,1
27,10.29,4,0.02,NDR-fold,1,0.233333,0.206453,1.01204,1
27,10.29,4,0.02,NDR-fold,2,0.35,0.274884,1.02405,1
27,10.29,4,0.02,NDR-fold,3,0.466667,0.321681,1.03753,1
27,10.29,4,0.02,NDR-fold,4,0.583333,0.352693,1.05143,1
27,10.29,4,0.02,NDR-fold,5,0.7,0.372822,1.06524,1
27,10.29,4,0.02,NDR-fold,6,0.816667,0.385547,1.07872,1
27,10.29,4,0.02,NDR-fold,7,0.933333,0.393215,1.09175,1
27,10.29,4,0.02,NDR-fold,8,1.05,0.397396,1.10432,1
27,10.29,4,0.02,NDR-fold,9,1.16667,0.399147,1.11642,1
27,10.29,4,0.02,NDR-fold,10,1.28333,0.399192,1.12807,1
27,10.29,4,0.02,NDR-fold,11,1.4,0.39803,1.13931,1
27,10.29,4,0.02,NDR-fold,12,1.51667,0.396014,1.15016,1
27,10.29,4,0.02,NDR-fold,13,1.63333,0.393392,1.16064,1
27,10.29,4,0.02,NDR-fold,14,1.75,0.390346,1.17078,1
27,10.29,4,0.02,NDR-fold,15,1.86667,0.387008,1.1806,1
27,10.29,4,0.02,NDR-fold,16,1.98333,0.383473,1.19014,1
27,10.29,4,0.02,NDR-fold,17,2.1,0.379813,1.1994,1
27,10.29,4,0.02,NDR-fold,18,2.21667,0.376082,1.20841,1
27,10.29,4,0.02,NDR-fold,19,2.33333,0.372318,1.21719,1
27,10.29,4,0.02,NDR-fold,20,2.45,0.368551,1.22574,1
27,10.29,4,0.02,NDR-fold,21,2.56667,0.364803,1.23408,1
27,10.29,4,0.02,NDR-fold,22,2.68333,0.361091,1.24223,1
27,10.29,4,0.02,NDR-fold,23,2.8,0.357426,1.2502,1
27,10.29,4,0.02,NDR-fold,24,2.91667,0.353817,1.25799,1
27,10.29,4,0.02,NDR-fold,25,3.03333,0.350271,1.26562,1
27,10.29,4,0.02,NDR-fold,26,3.15,0.346791,1.2731,1
27,10.29,4,0.02,NDR-fold,27,3.26667,0.343381,1.28043,1
27,10.29,4,0.02,NDR-fold,28,3.38333,0.340042,1.28762,1
27,10.29,4,0.02,NDR-fold,29,3.5,0.336775,1.29468,1
27,10.29,4,0.02,NDR-fold,30,3.61667,0.33358,1.30161,1
27,10.29,4,0.02,NDR-fold,31,3.73333,0.330457,1.30843,1
27,10.29,4,0.02,NDR-fold,32,3.85,0.327404,1.31513,1
27,10.29,4,0.02,NDR-fold,33,3.96667,0.324422,1.32172,1
27,10.29,4,0.02,NDR-fold,34,4.08333,0.321508,1.32821,1
27,10.29,4,0.02,NDR-fold,35,4.2,0.318661,1.33459,1
27,10.29,4,0.02,NDR-fold,36,4.31667,0.315879,1.34089,1
27,10.29,4,0.02,NDR-fold,37,4.43333,0.313161,1.34709,1
27,10.29,4,0.02,NDR-fold,38,4.55,0.310505,1.3532,1
27,10.29,4,0.02,NDR-fold,39,4.66667,0.30791,1.35923,1
27,10.29,4,0.02,NDR-fold,40,4.78333,0.305373,1.36518,1
27,10.29,4,0.02,NDR-fold,41,4.9,0.302893,1.37104,1
27,10.29,4,0.02,NDR-fold,42,5.01667,0.300468,1.37684,1
27,10.29,4,0.02,NDR-fold,43,5.13333,0.298097,1.38256,1
27,10.29,4,0.02,NDR-fold,44,5.25,0.295778,1.38821,1
27,10.29,4,0.02,NDR-fold,45,5.36667,0.29351,1.39379,1
27,10.29,4,0.02,NDR-fold,46,5.48333,0.29129,1.39931,1
27,10.29,4,0.02,NDR-fold,47,5.6,0.289117,1.40476,1
27,10.29,4,0.02,NDR-fold,48,5.71667,0.28699,1.41016,1
27,10.29,4,0.02,NDR-fold,49,5.83333,0.284908,1.41549,1
27,10.29,4,0.02,NDR-fold,50,5.95,0.282869,1.42077,1
27,10.29,4,0.02,NDR-fold,51,6.06667,0.280871,1.42599,1
27,10.29,4,0.02,NDR-fold,52,6.18333,0.278914,1.43115,1
27,10.29,4,0.02,NDR-fold,53,6.3,0.276996,1.43627,1
27,10.29,4,0.02,NDR-fold,54,6.41667,0.275116,1.44133,1
27,10.29,4,0.02,NDR-fold,55,6.53333,0.273273,1.44635,1
27,10.29,4,0.02,NDR-fold,56,6.65,0.271466,1.45131,1
27,10.29,4,0.02,NDR-fold,57,6.76667,0.269694,1.45623,1
27,10.29,4,0.02,NDR-fold,58,6.88333,0.267955,1.46111,1
27,10.29,4,0.02,NDR-fold,59,7,0.266249,1.46594,1
28,12.71,4,0.02,NDR-fold,0,0.116667,0.111938,1.00326,1
28,12.71,4,0.02,NDR-fold,1,0.233333,0.201319,1.01174,1
28,12.71,4,0.02,NDR-fold,2,0.35,0.262953,1.02301,1
28,12.71,4,0.02,NDR-fold,3,0.466667,0.302526,1.03529,1
28,12.71,4,0.02,NDR-fold,4,0.583333,0.327018,1.04769,1
28,12.71,4,0.02,NDR-fold,5,0.7,0.341652,1.05979,1
28,12.71,4,0.02,NDR-fold,6,0.816667,0.349873,1.07143,1
28,12.71,4,0.02,NDR-fold,7,0.933333,0.353887,1.08257,1
28,12.71,4,0.02,NDR-fold,8,1.05,0.355109,1.09322,1
28,12.71,4,0.02,NDR-fold,9,1.16667,0.354463,1.10338,1
28,12.71,4,0.02,NDR-fold,10,1.28333,0.352558,1.11311,1
28,12.71,4,0.02,NDR-fold,11,1.4,0.349807,1.12243,1
28,12.71,4,0.02,NDR-fold,12,1.51667,0.346492,1.13138,1
28,12.71,4,0.02,NDR-fold,13,1.63333,0.342808,1.13998,1
28,12.71,4,0.02,NDR-fold,14,1.75,0.338893,1.14827,1
28,12.71,4,0.02,NDR-fold,15,1.86667,0.334844,1.15626,1
28,12.71,4,0.02,NDR-fold,16,1.98333,0.330729,1.16399,1
28,12.71,4,0.02,NDR-fold,17,2.1,0.326599,1.17146,1
28,12.71,4,0.02,NDR-fold,18,2.21667,0.322488,1.17871,1
28,12.71,4,0.02,NDR-fold,19,2.33333,0.318421,1.18575,1
28,12.71,4,0.02,NDR-fold,20,2.45,0.314416,1.19258,1
28,12.71,4,0.02,NDR-fold,21,2.56667,0.310485,1.19923,1
28,12.71,4,0.02,NDR-fold,22,2.68333,0.306636,1.2057,1
28,12.71,4,0.02,NDR-fold,23,2.8,0.302875,1.21201,1
28,12.71,4,0.02,NDR-fold,24,2.91667,0.299203,1.21817,1
28,12.71,4,0.02,NDR-fold,25,3.03333,0.295623,1.22418,1
28,12.71,4,0.02,NDR-fold,26,3.15,0.292135,1.23006,1
28,12.71,4,0.02,NDR-fold,27,3.26667,0.288738,1.2358,1
28,12.71,4,0.02,NDR-fold,28,3.38333,0.285431,1.24143,1
28,12.71,4,0.02,NDR-fold,29,3.5,0.282212,1.24694,1
28,12.71,4,0.02,NDR-fold,30,3.61667,0.279079,1.25233,1
28,12.71,4,0.02,NDR-fold,31,3.73333,0.27603,1.25763,1
28,12.71,4,0.02,NDR-fold,32,3.85,0.273062,1.26282,1
28,12.71,4,0.02,NDR-fold,33,3.96667,0.270172,1.26792,1
28,12.71,4,0.02,NDR-fold,34,4.08333,0.267359,1.27293,1
28,12.71,4,0.02,NDR-fold,35,4.2,0.26462,1.27785,1
28,12.71,4,0.02,NDR-fold,36,4.31667,0.261952,1.28269,1
28,12.71,4,0.02,NDR-fold,37,4.43333,0.259352,1.28745,1
28,12.71,4,0.02,NDR-fold,38,4.55,0.256819,1.29213,1
28,12.71,4,0.02,NDR-fold,39,4.66667,0.25435,1.29674,1
28,12.71,4,0.02,NDR-fold,40,4.78333,0.251942,1.30128,1
28,12.71,4,0.02,NDR-fold,41,4.9,0.249594,1.30575,1
28,12.71,4,0.02,NDR-fold,42,5.01667,0.247303,1.31016,1
28,12.71,4,0.02,NDR-fold,43,5.13333,0.245068,1.3145,1
28,12.71,4,0.02,NDR-fold,44,5.25,0.242885,1.31879,1
28,12.71,4,0.02,NDR-fold,45,5.36667,0.240755,1.32301,1
28,12.71,4,0.02,NDR-fold,46,5.48333,0.238674,1.32718,1
28,12.71,4,0.02,NDR-fold,47,5.6,0.23664,1.3313,1
28,12.71,4,0.02,NDR-fold,48,5.71667,0.234653,1.33536,1
28,12.71,4,0.02,NDR-fold,49,5.83333,0.232711,1.33937,1
28,12.71,4,0.02,NDR-fold,50,5.95,0.230811,1.34333,1
28,12.71,4,0.02,NDR-fold,51,6.06667,0.228954,1.34725,1
28,12.71,4,0.02,NDR-fold,52,6.18333,0.227136,1.35111,1
28,12.71,4,0.02,NDR-fold,53,6.3,0.225357,1.35494,1
28,12.71,4,0.02,NDR-fold,54,6.41667,0.223616,1.35872,1
28,12.71,4,0.02,NDR-fold,55,6.53333,0.221911,1.36246,1
28,12.71,4,0.02,NDR-fold,56,6.65,0.220242,1.36615,1
28,12.71,4,0.02,NDR-fold,57,6.76667,0.218606,1.36981,1
28,12.71,4,0.02,NDR-fold,58,6.88333,0.217004,1.37343,1
28,12.71,4,0.02,NDR-fold,59,7,0.215433,1.37701,1
29,15.14,4,0.02,NDR-fold,0,0.116667,0.111098,1.00324,1
29,15.14,4,0.02,NDR-fold,1,0.233333,0.196533,1.01146,1
29,15.14,4,0.02,NDR-fold,2,0.35,0.252345,1.02208,1
29,15.14,4,0.02,NDR-fold,3,0.466667,0.28613,1.03338,1
29,15.14,4,0.02,NDR-fold,4,0.583333,0.305677,1.04458,1
29,15.14,4,0.02,NDR-fold,5,0.7,0.316328,1.05536,1
29,15.14,4,0.02,NDR-fold,6,0.816667,0.321412,1.06562,1
29,15.14,4,0.02,NDR-fold,7,0.933333,0.322972,1.07536,1
29,15.14,4,0.02,NDR-fold,8,1.05,0.322278,1.0846,1
29,15.14,4,0.02,NDR-fold,9,1.16667,0.320132,1.09337,1
29,15.14,4,0.02,NDR-fold,10,1.28333,0.317055,1.10172,1
29,15.14,4,0.02,NDR-fold,11,1.4,0.313389,1.10969,1
29,15.14,4,0.02,NDR-fold,12,1.51667,0.30936,1.1173,1
29,15.14,4,0.02,NDR-fold,13,1.63333,0.305124,1.12459,1
29,15.14,4,0.02,NDR-fold,14,1.75,0.300786,1.13159,1
29,15.14,4,0.02,NDR-fold,15,1.86667,0.296418,1.13833,1
29,15.14,4,0.02,NDR-fold,16,1.98333,0.292069,1.14482,1
29,15.14,4,0.02,NDR-fold,17,2.1,0.287773,1.15108,1
29,15.14,4,0.02,NDR-fold,18,2.21667,0.283554,1.15714,1
29,15.14,4,0.02,NDR-fold,19,2.33333,0.279425,1.163,1
29,15.14,4,0.02,NDR-fold,20,2.45,0.275397,1.16868,1
29,15.14,4,0.02,NDR-fold,21,2.56667,0.271474,1.1742,1
29,15.14,4,0.02,NDR-fold,22,2.68333,0.267661,1.17956,1
29,15.14,4,0.02,NDR-fold,23,2.8,0.263957,1.18477,1
29,15.14,4,0.02,NDR-fold,24,2.91667,0.260361,1.18985,1
29,15.14,4,0.02,NDR-fold,25,3.03333,0.256873,1.1948,1
29,15.14,4,0.02,NDR-fold,26,3.15,0.253489,1.19962,1
29,15.14,4,0.02,NDR-fold,27,3.26667,0.250207,1.20434,1
29,15.14,4,0.02,NDR-fold,28,3.38333,0.247023,1.20894,1
29,15.14,4,0.02,NDR-fold,29,3.5,0.243936,1.21344,1
29,15.14,4,0.02,NDR-fold,30,3.61667,0.24094,1.21785,1
29,15.14,4,0.02,NDR-fold,31,3.73333,0.238032,1.22216,1
29,15.14,4,0.02,NDR-fold,32,3.85,0.23521,1.22639,1
29,15.14,4,0.02,NDR-fold,33,3.96667,0.23247,1.23053,1
29,15.14,4,0.02,NDR-fold,34,4.08333,0.229808,1.2346,1
29,15.14,4,0.02,NDR-fold,35,4.2,0.227222,1.23858,1
29,15.14,4,0.02,NDR-fold,36,4.31667,0.224709,1.2425,1
29,15.14,4,0.02,NDR-fold,37,4.43333,0.222265,1.24634,1
29,15.14,4,0.02,NDR-fold,38,4.55,0.219888,1.25012,1
29,15.14,4,0.02,NDR-fold,39,4.66667,0.217576,1.25384,1
29,15.14,4,0.02,NDR-fold,40,4.78333,0.215324,1.25749,1
29,15.14,4,0.02,NDR-fold,41,4.9,0.213132,1.26109,1
29,15.14,4,0.02,NDR-fold,42,5.01667,0.210997,1.26463,1
29,15.14,4,0.02,NDR-fold,43,5.13333,0.208917,1.26811,1
29,15.14,4,0.02,NDR-fold,44,5.25,0.206889,1.27154,1
29,15.14,4,0.02,NDR-fold,45,5.36667,0.204911,1.27492,1
29,15.14,4,0.02,NDR-fold,46,5.48333,0.202982,1.27825,1
29,15.14,4,0.02,NDR-fold,47,5.6,0.2011,1.28154,1
29,15.14,4,0.02,NDR-fold,48,5.71667,0.199263,1.28478,1
29,15.14,4,0.02,NDR-fold,49,5.83333,0.197469,1.28798,1
29,15.14,4,0.02,NDR-fold,50,5.95,0.195717,1.29113,1
29,15.14,4,0.02,NDR-fold,51,6.06667,0.194005,1.29424,1
29,15.14,4,0.02,NDR-fold,52,6.18333,0.192332,1.29731,1
29,15.14,4,0.02,NDR-fold,53,6.3,0.190697,1.30035,1
29,15.14,4,0.02,NDR-fold,54,6.41667,0.189098,1.30334,1
29,15.14,4,0.02,NDR-fold,55,6.53333,0.187533,1.3063,1
29,15.14,4,0.02,NDR-fold,56,6.65,0.186002,1.30923,1
29,15.14,4,0.02,NDR-fold,57,6.76667,0.184504,1.31212,1
29,15.14,4,0.02,NDR-fold,58,6.88333,0.183037,1.31498,1
29,15.14,4,0.02,NDR-fold,59,7,0.181601,1.3178,1
30,17.57,4,0.02,NDR-fold,0,0.116667,0.110276,1.00322,1
30,17.57,4,0.02,NDR-fold,1,0.233333,0.192057,1.0112,1
30,17.57,4,0.02,NDR-fold,2,0.35,0.242828,1.02125,1
30,17.57,4,0.02,NDR-fold,3,0.466667,0.271886,1.03172,1
30,17.57,4,0.02,NDR-fold,4,0.583333,0.287579,1.04194,1
30,17.57,4,0.02,NDR-fold,5,0.7,0.295245,1.05167,1
30,17.57,4,0.02,NDR-fold,6,0.816667,0.298058,1.06085,1
30,17.57,4,0.02,NDR-fold,7,0.933333,0.297899,1.06951,1
30,17.57,4,0.02,NDR-fold,8,1.05,0.295908,1.07768,1
30,17.57,4,0.02,NDR-fold,9,1.16667,0.292785,1.0854,1
30,17.57,4,0.02,NDR-fold,10,1.28333,0.288975,1.09271,1
30,17.57,4,0.02,NDR-fold,11,1.4,0.284763,1.09967,1
30,17.57,4,0.02,NDR-fold,12,1.51667,0.280336,1.10629,1
30,17.57,4,0.02,NDR-fold,13,1.63333,0.275814,1.11262,1
30,17.57,4,0.02,NDR-fold,14,1.75,0.271281,1.11869,1
30,17.57,4,0.02,NDR-fold,15,1.86667,0.266788,1.1245,1
30,17.57,4,0.02,NDR-fold,16,1.98333,0.262372,1.13009,1
30,17.57,4,0.02,NDR-fold,17,2.1,0.258055,1.13548,1
30,17.57,4,0.02,NDR-fold,18,2.21667,0.25385,1.14068,1
30,17.57,4,0.02,NDR-fold,19,2.33333,0.249765,1.1457,1
30,17.57,4,0.02,NDR-fold,20,2.45,0.245805,1.15056,1
30,17.57,4,0.02,NDR-fold,21,2.56667,0.24197,1.15526,1
30,17.57,4,0.02,NDR-fold,22,2.68333,0.238259,1.15983,1
30,17.57,4,0.02,NDR-fold,23,2.8,0.234671,1.16427,1
30,17.57,4,0.02,NDR-fold,24,2.91667,0.2312,1.16858,1
30,17.57,4,0.02,NDR-fold,25,3.03333,0.227845,1.17278,1
30,17.57,4,0.02,NDR-fold,26,3.15,0.224602,1.17687,1
30,17.57,4,0.02,NDR-fold,27,3.26667,0.221464,1.18086,1
30,17.57,4,0.02,NDR-fold,28,3.38333,0.21843,1.18476,1
30,17.57,4,0.02,NDR-fold,29,3.5,0.215493,1.18856,1
30,17.57,4,0.02,NDR-fold,30,3.61667,0.212651,1.19227,1
30,17.57,4,0.02,NDR-fold,31,3.73333,0.209898,1.19591,1
30,17.57,4,0.02,NDR-fold,32,3.85,0.207232,1.19946,1
30,17.57,4,0.02,NDR-fold,33,3.96667,0.204648,1.20294,1
30,17.57,4,0.02,NDR-fold,34,4.08333,0.202143,1.20635,1
30,17.57,4,0.02,NDR-fold,35,4.2,0.199712,1.2097,1
30,17.57,4,0.02,NDR-fold,36,4.31667,0.197354,1.21298,1
30,17.57,4,0.02,NDR-fold,37,4.43333,0.195065,1.2162,1
30,17.57,4,0.02,NDR-fold,38,4.55,0.192841,1.21936,1
30,17.57,4,0.02,NDR-fold,39,4.66667,0.19068,1.22246,1
30,17.57,4,0.02,NDR-fold,40,4.78333,0.18858,1.22551,1
30,17.57,4,0.02,NDR-fold,41,4.9,0.186537,1.22851,1
30,17.57,4,0.02,NDR-fold,42,5.01667,0.18455,1.23146,1
30,17.57,4,0.02,NDR-fold,43,5.13333,0.182615,1.23436,1
30,17.57,4,0.02,NDR-fold,44,5.25,0.180732,1.23721,1
30,17.57,4,0.02,NDR-fold,45,5.36667,0.178897,1.24002,1
30,17.57,4,0.02,NDR-fold,46,5.48333,0.177109,1.24279,1
30,17.57,4,0.02,NDR-fold,47,5.6,0.175366,1.24551,1
30,17.57,4,0.02,NDR-fold,48,5.71667,0.173667,1.2482,1
30,17.57,4,0.02,NDR-fold,49,5.83333,0.172009,1.25085,1
30,17.57,4,0.02,NDR-fold,50,5.95,0.170391,1.25346,1
30,17.57,4,0.02,NDR-fold,51,6.06667,0.168812,1.25603,1
30,17.57,4,0.02,NDR-fold,52,6.18333,0.167269,1.25857,1
30,17.57,4,0.02,NDR-fold,53,6.3,0.165763,1.26108,1
30,17.57,4,0.02,NDR-fold,54,6.41667,0.16429,1.26355,1
30,17.57,4,0.02,NDR-fold,55,6.53333,0.162851,1.26599,1
30,17.57,4,0.02,NDR-fold,56,6.65,0.161444,1.2684,1
30,17.57,4,0.02,NDR-fold,57,6.76667,0.160068,1.27078,1
30,17.57,4,0.02,NDR-fold,58,6.88333,0.158721,1.27313,1
30,17.57,4,0.02,NDR-fold,59,7,0.157404,1.27546,1
31,20,4,0.02,NDR-fold,0,0.116667,0.109472,1.00319,1
31,20,4,0.02,NDR-fold,1,0.233333,0.187856,1.01096,1
31,20,4,0.02,NDR-fold,2,0.35,0.234223,1.02049,1
31,20,4,0.02,NDR-fold,3,0.466667,0.25936,1.03026,1
31,20,4,0.02,NDR-fold,4,0.583333,0.271983,1.03966,1
31,20,4,0.02,NDR-fold,5,0.7,0.277351,1.04854,1
31,20,4,0.02,NDR-fold,6,0.816667,0.278471,1.05685,1
31,20,4,0.02,NDR-fold,7,0.933333,0.277072,1.06465,1
31,20,4,0.02,NDR-fold,8,1.05,0.274175,1.07197,1
31,20,4,0.02,NDR-fold,9,1.16667,0.270397,1.07887,1
31,20,4,0.02,NDR-fold,10,1.28333,0.266119,1.08538,1
31,20,4,0.02,NDR-fold,11,1.4,0.261581,1.09155,1
31,20,4,0.02,NDR-fold,12,1.51667,0.256934,1.09742,1
31,20,4,0.02,NDR-fold,13,1.63333,0.252277,1.10301,1
31,20,4,0.02,NDR-fold,14,1.75,0.247672,1.10836,1
31,20,4,0.02,NDR-fold,15,1.86667,0.243158,1.11347,1
31,20,4,0.02,NDR-fold,16,1.98333,0.23876,1.11839,1
31,20,4,0.02,NDR-fold,17,2.1,0.234491,1.12311,1
31,20,4,0.02,NDR-fold,18,2.21667,0.230359,1.12766,1
31,20,4,0.02,NDR-fold,19,2.33333,0.226367,1.13205,1
31,20,4,0.02,NDR-fold,20,2.45,0.222514,1.13629,1
31,20,4,0.02,NDR-fold,21,2.56667,0.218797,1.1404,1
31,20,4,0.02,NDR-fold,22,2.68333,0.215214,1.14437,1
31,20,4,0.02,NDR-fold,23,2.8,0.21176,1.14823,1
31,20,4,0.02,NDR-fold,24,2.91667,0.20843,1.15198,1
31,20,4,0.02,NDR-fold,25,3.03333,0.205219,1.15562,1
31,20,4,0.02,NDR-fold,26,3.15,0.202122,1.15917,1
31,20,4,0.02,NDR-fold,27,3.26667,0.199133,1.16263,1
31,20,4,0.02,NDR-fold,28,3.38333,0.196248,1.16599,1
31,20,4,0.02,NDR-fold,29,3.5,0.193462,1.16928,1
31,20,4,0.02,NDR-fold,30,3.61667,0.190769,1.17249,1
31,20,4,0.02,NDR-fold,31,3.73333,0.188166,1.17562,1
31,20,4,0.02,NDR-fold,32,3.85,0.185649,1.17869,1
31,20,4,0.02,NDR-fold,33,3.96667,0.183213,1.18169,1
31,20,4,0.02,NDR-fold,34,4.08333,0.180854,1.18462,1
31,20,4,0.02,NDR-fold,35,4.2,0.178569,1.1875,1
31,20,4,0.02,NDR-fold,36,4.31667,0.176355,1.19032,1
31,20,4,0.02,NDR-fold,37,4.43333,0.174207,1.19308,1
31,20,4,0.02,NDR-fold,38,4.55,0.172124,1.19579,1
31,20,4,0.02,NDR-fold,39,4.66667,0.170102,1.19845,1
31,20,4,0.02,NDR-fold,40,4.78333,0.168138,1.20106,1
31,20,4,0.02,NDR-fold,41,4.9,0.16623,1.20363,1
31,20,4,0.02,NDR-fold,42,5.01667,0.164375,1.20615,1
31,20,4,0.02,NDR-fold,43,5.13333,0.162572,1.20863,1
31,20,4,0.02,NDR-fold,44,5.25,0.160817,1.21107,1
31,20,4,0.02,NDR-fold,45,5.36667,0.15911,1.21347,1
31,20,4,0.02,NDR-fold,46,5.48333,0.157447,1.21583,1
31,20,4,0.02,NDR-fold,47,5.6,0.155827,1.21816,1
31,20,4,0.02,NDR-fold,48,5.71667,0.154249,1.22045,1
31,20,4,0.02,NDR-fold,49,5.83333,0.152711,1.2227,1
31,20,4,0.02,NDR-fold,50,5.95,0.15121,1.22493,1
31,20,4,0.02,NDR-fold,51,6.06667,0.149747,1.22712,1
31,20,4,0.02,NDR-fold,52,6.18333,0.148318,1.22928,1
31,20,4,0.02,NDR-fold,53,6.3,0.146924,1.23141,1
31,20,4,0.02,NDR-fold,54,6.41667,0.145562,1.23351,1
31,20,4,0.02,NDR-fold,55,6.53333,0.144232,1.23558,1
31,20,4,0.02,NDR-fold,56,6.65,0.142932,1.23762,1
31,20,4,0.02,NDR-fold,57,6.76667,0.141661,1.23964,1
31,20,4,0.02,NDR-fold,58,6.88333,0.140419,1.24164,1
31,20,4,0.02,NDR-fold,59,7,0.139203,1.24361,1
32,3,8,0.02,monotone,0,0.116667,0.116077,1.00169,1
32,3,8,0.02,monotone,1,0.233333,0.22874,1.00667,1
32,3,8,0.02,monotone,2,0.35,0.335151,1.01466,1
32,3,8,0.02,monotone,3,0.466667,0.433392,1.02528,1
32,3,8,0.02,monotone,4,0.583333,0.522515,1.0381,1
32,3,8,0.02,monotone,5,0.7,0.602372,1.05271,1
32,3,8,0.02,monotone,6,0.816667,0.673359,1.06874,1
32,3,8,0.02,monotone,7,0.933333,0.736183,1.08589,1
32,3,8,0.02,monotone,8,1.05,0.791684,1.10391,1
32,3,8,0.02,monotone,9,1.16667,0.840722,1.12261,1
32,3,8,0.02,monotone,10,1.28333,0.884113,1.14183,1
32,3,8,0.02,monotone,11,1.4,0.922599,1.16145,1
32,3,8,0.02,monotone,12,1.51667,0.956835,1.1814,1
32,3,8,0.02,monotone,13,1.63333,0.98739,1.20159,1
32,3,8,0.02,monotone,14,1.75,1.01476,1.22198,1
32,3,8,0.02,monotone,15,1.86667,1.03936,1.24252,1
32,3,8,0.02,monotone,16,1.98333,1.06156,1.26318,1
32,3,8,0.02,monotone,17,2.1,1.08166,1.28394,1
32,3,8,0.02,monotone,18,2.21667,1.09994,1.30477,1
32,3,8,0.02,monotone,19,2.33333,1.11661,1.32568,1
32,3,8,0.02,monotone,20,2.45,1.13186,1.34663,1
32,3,8,0.02,monotone,21,2.56667,1.14588,1.36764,1
32,3,8,0.02,monotone,22,2.68333,1.1588,1.38868,1
32,3,8,0.02,monotone,23,2.8,1.17074,1.40976,1
32,3,8,0.02,monotone,24,2.91667,1.18183,1.43087,1
32,3,8,0.02,monotone,25,3.03333,1.19214,1.45202,1
32,3,8,0.02,monotone,26,3.15,1.20177,1.4732,1
32,3,8,0.02,monotone,27,3.26667,1.21078,1.4944,1
32,3,8,0.02,monotone,28,3.38333,1.21924,1.51564,1
32,3,8,0.02,monotone,29,3.5,1.22721,1.5369,1
32,3,8,0.02,monotone,30,3.61667,1.23473,1.5582,1
32,3,8,0.02,monotone,31,3.73333,1.24185,1.57953,1
32,3,8,0.02,monotone,32,3.85,1.24861,1.60089,1
32,3,8,0.02,monotone,33,3.96667,1.25504,1.62229,1
32,3,8,0.02,monotone,34,4.08333,1.26117,1.64372,1
32,3,8,0.02,monotone,35,4.2,1.26703,1.66519,1
32,3,8,0.02,monotone,36,4.31667,1.27265,1.6867,1
32,3,8,0.02,monotone,37,4.43333,1.27805,1.70825,1
32,3,8,0.02,monotone,38,4.55,1.28324,1.72984,1
32,3,8,0.02,monotone,39,4.66667,1.28825,1.75148,1
32,3,8,0.02,monotone,40,4.78333,1.29309,1.77316,1
32,3,8,0.02,monotone,41,4.9,1.29777,1.79489,1
32,3,8,0.02,monotone,42,5.01667,1.30232,1.81666,1
32,3,8,0.02,monotone,43,5.13333,1.30673,1.83849,1
32,3,8,0.02,monotone,44,5.25,1.31103,1.86036,1
32,3,8,0.02,monotone,45,5.36667,1.31522,1.8823,1
32,3,8,0.02,monotone,46,5.48333,1.31931,1.90428,1
32,3,8,0.02,monotone,47,5.6,1.32331,1.92632,1
32,3,8,0.02,monotone,48,5.71667,1.32723,1.94842,1
32,3,8,0.02,monotone,49,5.83333,1.33107,1.97058,1
32,3,8,0.02,monotone,50,5.95,1.33485,1.99279,1
32,3,8,0.02,monotone,51,6.06667,1.33856,2.01507,1
32,3,8,0.02,monotone,52,6.18333,1.3422,2.03741,1
32,3,8,0.02,monotone,53,6.3,1.3458,2.05982,1
32,3,8,0.02,monotone,54,6.41667,1.34935,2.08229,1
32,3,8,0.02,monotone,55,6.53333,1.35285,2.10483,1
32,3,8,0.02,monotone,56,6.65,1.35631,2.12743,1
32,3,8,0.02,monotone,57,6.76667,1.35973,2.15011,1
32,3,8,0.02,monotone,58,6.88333,1.36312,2.17285,1
32,3,8,0.02,monotone,59,7,1.36648,2.19567,1
33,5.429,8,0.02,NDR-fold,0,0.116667,0.115606,1.00169,1
33,5.429,8,0.02,NDR-fold,1,0.233333,0.225212,1.00657,1
33,5.429,8,0.02,NDR-fold,2,0.35,0.324397,1.01419,1
33,5.429,8,0.02,NDR-fold,3,0.466667,0.41097,1.02397,1
33,5.429,8,0.02,NDR-fold,4,0.583333,0.484666,1.03534,1
33,5.429,8,0.02,NDR-fold,5,0.7,0.546414,1.04781,1
33,5.429,8,0.02,NDR-fold,6,0.816667,0.597683,1.06101,1
33,5.429,8,0.02,NDR-fold,7,0.933333,0.640058,1.07467,1
33,5.429,8,0.02,NDR-fold,8,1.05,0.675017,1.0886,1
33,5.429,8,0.02,NDR-fold,9,1.16667,0.703849,1.10264,1
33,5.429,8,0.02,NDR-fold,10,1.28333,0.727635,1.11672,1
33,5.429,8,0.02,NDR-fold,11,1.4,0.747267,1.13077,1
33,5.429,8,0.02,NDR-fold,12,1.51667,0.763473,1.14474,1
33,5.429,8,0.02,NDR-fold,13,1.63333,0.776845,1.15861,1
33,5.429,8,0.02,NDR-fold,14,1.75,0.787863,1.17234,1
33,5.429,8,0.02,NDR-fold,15,1.86667,0.796918,1.18595,1
33,5.429,8,0.02,NDR-fold,16,1.98333,0.80433,1.19941,1
33,5.429,8,0.02,NDR-fold,17,2.1,0.810362,1.21272,1
33,5.429,8,0.02,NDR-fold,18,2.21667,0.81523,1.22589,1
